date,High customers,High suppliers,High employees,High communities,Low communities
2022-10-31,0.2579704945824473,-0.12225422901561123,0.18867804108644598,0.04309196504976234,0.2769448053826592
2022-11-30,0.27669902163522436,-0.12390669416242472,0.17851592492965637,0.07612832996581667,0.27750567449625396
2022-12-30,0.2681862510503365,-0.05255965536117907,0.13778726323148338,0.0862585144282427,0.23274442518996866
2023-01-31,0.32740192740477847,-0.11458327530711684,0.13589303077484827,0.12243910428235702,0.2617303469128772
2023-02-28,0.3228548869874945,-0.089842501143951,0.15417813883278325,0.14908582818856786,0.26756665496048454
2023-03-31,0.291312547059877,-0.11738349817148386,0.1581872535930799,0.1600482336431467,0.2734229909884262
2023-04-28,0.2639914072181885,-0.13302498600502174,0.16422855630821148,0.13427266092475787,0.27587440202090363
2023-05-31,0.15485248044381628,-0.15857270689237907,0.16234625018075294,0.12581992922361032,0.23835188245358235
2023-06-30,0.22420908755717406,-0.10954234563002851,0.2038410111777386,0.18722360800250606,0.2967592999990529
2023-07-31,0.15846765412403485,-0.11458867981526345,0.19481649682850843,0.08353089324123308,0.1754271424349356
2023-08-31,0.13569488446187294,-0.1741387494932391,0.23734690869229647,0.06309769778551047,0.20500182357783545
2023-09-29,0.10719403584006623,-0.22207135946177797,0.1822615242439691,-0.007052618620804835,0.15585659495521242
2023-10-31,0.10575506944346522,-0.26162648614314454,0.1839673962966379,0.001861422089661724,0.1403922889115785
2023-11-30,0.06686383473753893,-0.2455506199320035,0.2011207942695203,-0.01748549293484636,0.1195102756918548
2023-12-29,0.0510441175169451,-0.22193875791844525,0.24214285293779392,0.024618267574000485,0.16431973851449605
2024-01-31,-0.013436842848325026,-0.3226360872666304,0.14760297631178765,-0.0918042752116631,0.052020288603087994
2024-02-29,-0.007850576685538097,-0.2687600647983526,0.11937789525530607,-0.19651946282731142,0.031026053250189034
2024-03-28,-0.0028432386728979575,-0.2280406284061382,0.13243618503374893,-0.14902092000297393,0.06519400080127377
2024-04-30,-0.015447274696319624,-0.21800220632577832,0.13360460328948887,-0.12980823051214405,0.06188753154694587
2024-05-31,0.07858636367214644,-0.19126583747588355,0.21635666911760654,-0.009365080601227038,0.16953470097909007
2024-06-28,0.08122389903209598,-0.17237974701133962,0.20904798855164747,0.018119098806406886,0.18264583579905613
2024-07-31,0.17526745876954708,-0.16968327851890153,0.3001078483584371,0.05485093346351133,0.2311740899186872
2024-08-30,0.1983298885165652,-0.11530446764443048,0.31528668029106677,0.026901949521899615,0.24985324589944946
2024-09-30,0.27327198667345576,-0.08986071686964892,0.3311568563482203,0.056869836436900356,0.2534181776816063
2024-10-31,0.2976037012933943,-0.1347942212427033,0.3606288349635769,0.05451272003680441,0.2982731790346121
2024-11-29,0.29846628584111756,-0.15381166168837518,0.30808724022273215,-0.004148018264633957,0.27628365733839844
2024-12-31,0.18872991550339047,-0.15540841666467198,0.24881943822716857,-0.02999437235108282,0.22250853157363004
